"resp.id","ques","alt","brandFord","brandGM","brandDodge","enghyb","engelec","price"
46,22,2,0,1,0,0,0,0.662638881243765
46,22,3,0,0,1,1,0,0.162343678995967
46,22,4,0,0,0,0,0,0
46,23,1,0,1,0,0,1,0.215468375943601
46,23,2,0,0,1,0,0,0.17931176093407
46,23,3,0,1,0,0,0,0.435116852866486
46,23,4,0,0,0,0,0,0
46,24,1,0,1,0,0,0,0.580433379858732
46,24,2,1,0,0,1,0,0.728977212682366
46,24,3,0,0,1,0,1,0.370164902647957
46,24,4,0,0,0,0,0,0
46,25,1,0,0,1,0,0,0.88122747046873
46,25,2,0,0,1,1,0,0.219440057175234
46,25,3,0,1,0,0,0,0.0946537170093507
46,25,4,0,0,0,0,0,0
46,26,1,0,0,1,0,1,0.305813931627199
46,26,2,0,1,0,0,0,0.147771810181439
46,26,3,0,1,0,0,1,0.383381687104702
46,26,4,0,0,0,0,0,0
46,27,1,0,1,0,0,0,0.0567487904336303
46,27,2,0,1,0,0,1,0.170029285596684
46,27,3,0,0,1,0,1,0.701769283041358
46,27,4,0,0,0,0,0,0
46,28,1,0,0,1,0,0,0.77529555791989
46,28,2,0,0,1,1,0,0.75572042260319
46,28,3,1,0,0,1,0,0.624531211564317
46,28,4,0,0,0,0,0,0
46,29,1,1,0,0,0,1,0.199290785007179
46,29,2,0,0,1,1,0,0.250625471351668
46,29,3,1,0,0,0,1,0.207927568117157
46,29,4,0,0,0,0,0,0
46,30,1,0,0,1,1,0,0.447676197392866
46,30,2,0,0,1,1,0,0.633988835383207
46,30,3,0,1,0,0,1,0.0646001438144594
46,30,4,0,0,0,0,0,0
46,31,1,0,0,1,1,0,0.0224713764619082
46,31,2,0,1,0,0,1,0.0722935523372144
46,31,3,1,0,0,1,0,0.692660877946764
46,31,4,0,0,0,0,0,0
46,32,1,1,0,0,1,0,0.0347443833015859
46,32,2,1,0,0,1,0,0.688554649241269
46,32,3,0,0,1,0,1,0.52228964609094
46,32,4,0,0,0,0,0,0
47,1,1,1,0,0,0,1,0.609467238886282
47,1,2,1,0,0,0,0,0.397879696451128
47,1,3,0,0,1,1,0,0.447676197392866
47,1,4,0,0,0,0,0,0
47,2,1,0,0,1,0,1,0.75527166808024
47,2,2,0,0,1,0,0,0.116635156562552
47,2,3,0,0,1,1,0,0.556089093210176
47,2,4,0,0,0,0,0,0
47,3,1,0,0,1,0,0,0.389175177318975
47,3,2,0,1,0,0,1,0.659435250097886
47,3,3,0,0,1,0,1,0.993227801751345
47,3,4,0,0,0,0,0,0
47,4,1,0,1,0,0,0,0.580433379858732
47,4,2,0,0,1,0,0,0.77529555791989
47,4,3,1,0,0,0,1,0.5176159334369
47,4,4,0,0,0,0,0,0
47,5,1,0,1,0,1,0,0.984323669457808
47,5,2,1,0,0,0,0,0.222817821893841
47,5,3,0,0,1,1,0,0.719235315918922
47,5,4,0,0,0,0,0,0
47,6,1,0,0,1,0,0,0.974940169835463
47,6,2,0,1,0,0,0,0.921326123410836
47,6,3,0,0,1,0,1,0.0931751148309559
47,6,4,0,0,0,0,0,0
47,7,1,1,0,0,1,0,0.728977212682366
47,7,2,1,0,0,0,0,0.70918926759623
47,7,3,0,0,1,0,1,0.701769283041358
47,7,4,0,0,0,0,0,0
47,8,1,0,0,1,0,1,0.647222646744922
47,8,2,1,0,0,0,1,0.726691992720589
47,8,3,1,0,0,0,1,0.174831224605441
47,8,4,0,0,0,0,0,0
47,9,1,0,1,0,0,1,0.628238940611482
47,9,2,1,0,0,0,1,0.900902218651026
47,9,3,0,1,0,1,0,0.722173341782764
47,9,4,0,0,0,0,0,0
47,10,1,1,0,0,0,1,0.552895397180691
47,10,2,0,0,1,0,1,0.234571038046852
47,10,3,1,0,0,1,0,0.417543536052108
47,10,4,0,0,0,0,0,0
47,11,1,0,0,1,1,0,0.0772918749134988
47,11,2,1,0,0,1,0,0.504451381973922
47,11,3,0,0,1,0,0,0.17931176093407
47,11,4,0,0,0,0,0,0
47,12,1,0,1,0,0,0,0.0946537170093507
47,12,2,0,1,0,1,0,0.467730070929974
47,12,3,0,1,0,0,0,0.787423417903483
47,12,4,0,0,0,0,0,0
47,13,1,1,0,0,0,0,0.858110398752615
47,13,2,0,1,0,0,1,0.776852056849748
47,13,3,0,0,1,0,1,0.0817159586586058
47,13,4,0,0,0,0,0,0
47,14,1,1,0,0,0,0,0.536209387937561
47,14,2,1,0,0,1,0,0.0923397692386061
47,14,3,0,0,1,1,0,0.110511020058766
47,14,4,0,0,0,0,0,0
47,15,1,0,0,1,0,0,0.249016341986135
47,15,2,0,1,0,0,1,0.0443645464256406
47,15,3,1,0,0,0,1,0.351197324693203
47,15,4,0,0,0,0,0,0
47,16,1,0,1,0,0,1,0.0646001438144594
47,16,2,0,1,0,0,0,0.147771810181439
47,16,3,0,1,0,1,0,0.174737266497687
47,16,4,0,0,0,0,0,0
47,17,1,0,0,1,1,0,0.54443607176654
47,17,2,0,1,0,0,0,0.435116852866486
47,17,3,1,0,0,0,0,0.267899898346514
47,17,4,0,0,0,0,0,0
47,18,1,0,0,1,1,0,0.0224713764619082
47,18,2,0,1,0,0,1,0.915454316651449
47,18,3,0,1,0,0,0,0.872612606966868
47,18,4,0,0,0,0,0,0
47,19,1,0,1,0,1,0,0.0247949017211795
47,19,2,0,0,1,0,1,0.305813931627199
47,19,3,0,1,0,0,1,0.271541259251535
47,19,4,0,0,0,0,0,0
47,20,1,0,0,1,0,0,0.809808400226757
47,20,2,0,0,1,1,0,0.646761544048786
47,20,3,1,0,0,0,0,0.587260813685134
47,20,4,0,0,0,0,0,0
47,21,1,1,0,0,0,1,0.995638309745118
47,21,2,1,0,0,0,0,0.453530390514061
47,21,3,1,0,0,0,1,0.994029203196988
47,21,4,0,0,0,0,0,0
47,22,1,1,0,0,1,0,0.688554649241269
47,22,2,0,0,1,1,0,0.219440057175234
47,22,3,0,0,1,1,0,0.507481570122764
47,22,4,0,0,0,0,0,0
47,23,1,0,0,1,0,1,0.52228964609094
47,23,2,0,1,0,0,1,0.215468375943601
47,23,3,1,0,0,0,0,0.349648194853216
47,23,4,0,0,0,0,0,0
47,24,1,0,1,0,0,0,0.122293806402013
47,24,2,0,1,0,0,1,0.101957165636122
47,24,3,0,1,0,0,0,0.335994826396927
47,24,4,0,0,0,0,0,0
47,25,1,1,0,0,1,0,0.0347443833015859
47,25,2,1,0,0,0,0,0.302230932284147
47,25,3,0,0,1,1,0,0.75572042260319
47,25,4,0,0,0,0,0,0
47,26,1,0,0,1,0,1,0.518628991441801
47,26,2,1,0,0,1,0,0.692660877946764
47,26,3,1,0,0,1,0,0.849743284517899
47,26,4,0,0,0,0,0,0
47,27,1,0,1,0,0,0,0.851094804471359
47,27,2,0,1,0,0,1,0.170029285596684
47,27,3,1,0,0,1,0,0.23831705795601
47,27,4,0,0,0,0,0,0
47,28,1,1,0,0,0,0,0.386171608231962
47,28,2,0,0,1,0,0,0.896760692587122
47,28,3,0,0,1,1,0,0.928746761288494
47,28,4,0,0,0,0,0,0
47,29,1,0,0,1,0,1,0.745783461723477
47,29,2,0,1,0,1,0,0.354328586021438
47,29,3,0,1,0,1,0,0.010391871444881
47,29,4,0,0,0,0,0,0
47,30,1,0,0,1,0,1,0.0245839008130133
47,30,2,0,0,1,0,0,0.372965408256277
47,30,3,0,1,0,1,0,0.197218686342239
47,30,4,0,0,0,0,0,0
47,31,1,0,1,0,0,0,0.596397335641086
47,31,2,0,0,1,0,0,0.673305671429262
47,31,3,1,0,0,1,0,0.173702692845836
47,31,4,0,0,0,0,0,0
47,32,1,0,1,0,0,1,0.383381687104702
47,32,2,0,1,0,1,0,0.305947362678126
47,32,3,1,0,0,0,1,0.207927568117157
47,32,4,0,0,0,0,0,0
48,1,1,1,0,0,1,0,0.0347443833015859
48,1,2,0,1,0,1,0,0.0247949017211795
48,1,3,0,1,0,0,1,0.383381687104702
48,1,4,0,0,0,0,0,0
48,2,1,1,0,0,1,0,0.624531211564317
48,2,2,1,0,0,1,0,0.689301565289497
48,2,3,0,0,1,0,1,0.993227801751345
48,2,4,0,0,0,0,0,0
48,3,1,0,1,0,0,1,0.139277450274676
48,3,2,0,1,0,0,0,0.596397335641086
48,3,3,0,0,1,0,0,0.896760692587122
48,3,4,0,0,0,0,0,0
48,4,1,1,0,0,0,0,0.291792382253334
48,4,2,0,1,0,1,0,0.783169837435707
48,4,3,0,0,1,1,0,0.928746761288494
48,4,4,0,0,0,0,0,0
48,5,1,1,0,0,1,0,0.45009305421263
48,5,2,0,1,0,0,1,0.0646001438144594
48,5,3,1,0,0,0,0,0.649861947167665
48,5,4,0,0,0,0,0,0
48,6,1,0,1,0,0,0,0.580433379858732
48,6,2,1,0,0,0,0,0.453530390514061
48,6,3,0,1,0,0,0,0.872612606966868
48,6,4,0,0,0,0,0,0
48,7,1,0,1,0,0,0,0.435116852866486
48,7,2,0,1,0,1,0,0.984323669457808
48,7,3,0,1,0,0,1,0.931740943575278
48,7,4,0,0,0,0,0,0
48,8,1,1,0,0,0,0,0.397879696451128
48,8,2,1,0,0,0,1,0.5176159334369
48,8,3,0,0,1,1,0,0.507481570122764
48,8,4,0,0,0,0,0,0
48,9,1,0,1,0,0,0,0.308747658738866
48,9,2,0,0,1,0,1,0.0245839008130133
48,9,3,1,0,0,1,0,0.111543797887862
48,9,4,0,0,0,0,0,0
48,10,1,0,1,0,0,1,0.170029285596684
48,10,2,0,1,0,0,0,0.90603522863239
48,10,3,1,0,0,0,1,0.207927568117157
48,10,4,0,0,0,0,0,0
48,11,1,1,0,0,1,0,0.849743284517899
48,11,2,1,0,0,0,1,0.994029203196988
48,11,3,0,1,0,0,1,0.776852056849748
48,11,4,0,0,0,0,0,0
48,12,1,0,0,1,0,0,0.249016341986135
48,12,2,0,1,0,1,0,0.288681357400492
48,12,3,0,1,0,1,0,0.174737266497687
48,12,4,0,0,0,0,0,0
48,13,1,0,1,0,0,0,0.662638881243765
48,13,2,0,1,0,0,1,0.0443645464256406
48,13,3,0,0,1,1,0,0.0772918749134988
48,13,4,0,0,0,0,0,0
48,14,1,0,1,0,0,0,0.335994826396927
48,14,2,0,1,0,0,1,0.271541259251535
48,14,3,0,0,1,0,1,0.234571038046852
48,14,4,0,0,0,0,0,0
48,15,1,1,0,0,0,0,0.267899898346514
48,15,2,1,0,0,1,0,0.728977212682366
48,15,3,0,1,0,1,0,0.45303115202114
48,15,4,0,0,0,0,0,0
48,16,1,0,1,0,0,0,0.0567487904336303
48,16,2,0,1,0,1,0,0.467730070929974
48,16,3,0,0,1,1,0,0.250625471351668
48,16,4,0,0,0,0,0,0
48,17,1,1,0,0,0,1,0.609467238886282
48,17,2,0,0,1,0,1,0.305813931627199
48,17,3,0,1,0,1,0,0.112776913214475
48,17,4,0,0,0,0,0,0
48,18,1,0,0,1,1,0,0.75572042260319
48,18,2,0,0,1,0,1,0.701769283041358
48,18,3,0,0,1,0,0,0.116635156562552
48,18,4,0,0,0,0,0,0
48,19,1,0,0,1,0,0,0.614482569973916
48,19,2,1,0,0,0,1,0.199290785007179
48,19,3,0,1,0,1,0,0.688463405938819
48,19,4,0,0,0,0,0,0
48,20,1,0,0,1,1,0,0.556089093210176
48,20,2,1,0,0,0,1,0.900902218651026
48,20,3,1,0,0,0,0,0.349648194853216
48,20,4,0,0,0,0,0,0
48,21,1,1,0,0,1,0,0.253418082371354
48,21,2,0,1,0,0,0,0.147771810181439
48,21,3,1,0,0,0,1,0.874943430069834
48,21,4,0,0,0,0,0,0
48,22,1,0,1,0,1,0,0.197218686342239
48,22,2,0,0,1,1,0,0.54443607176654
48,22,3,1,0,0,0,0,0.222817821893841
48,22,4,0,0,0,0,0,0
48,23,1,0,0,1,1,0,0.719235315918922
48,23,2,1,0,0,1,0,0.417543536052108
48,23,3,0,0,1,1,0,0.219440057175234
48,23,4,0,0,0,0,0,0
48,24,1,1,0,0,0,1,0.351197324693203
48,24,2,0,0,1,0,0,0.69996713870205
48,24,3,0,0,1,0,0,0.809808400226757
48,24,4,0,0,0,0,0,0
48,25,1,0,1,0,1,0,0.354328586021438
48,25,2,1,0,0,1,0,0.173702692845836
48,25,3,1,0,0,1,0,0.692660877946764
48,25,4,0,0,0,0,0,0
48,26,1,0,1,0,0,0,0.921326123410836
48,26,2,0,0,1,1,0,0.633988835383207
48,26,3,0,0,1,1,0,0.0224713764619082
48,26,4,0,0,0,0,0,0
48,27,1,1,0,0,0,1,0.209215686656535
48,27,2,0,1,0,0,1,0.915454316651449
48,27,3,0,1,0,0,0,0.787423417903483
48,27,4,0,0,0,0,0,0
48,28,1,0,0,1,0,1,0.0931751148309559
48,28,2,0,0,1,0,1,0.75527166808024
48,28,3,1,0,0,1,0,0.504451381973922
48,28,4,0,0,0,0,0,0
48,29,1,1,0,0,0,1,0.174831224605441
48,29,2,0,0,1,0,0,0.79792897333391
48,29,3,0,0,1,0,0,0.17931176093407
48,29,4,0,0,0,0,0,0
48,30,1,0,0,1,0,0,0.974940169835463
48,30,2,0,1,0,1,0,0.010391871444881
48,30,3,0,0,1,0,0,0.673305671429262
48,30,4,0,0,0,0,0,0
48,31,1,1,0,0,1,0,0.688554649241269
48,31,2,0,1,0,0,0,0.122293806402013
48,31,3,0,0,1,0,1,0.647222646744922
48,31,4,0,0,0,0,0,0
48,32,1,0,0,1,0,1,0.370164902647957
48,32,2,1,0,0,0,0,0.0974897837731987
48,32,3,1,0,0,0,0,0.386171608231962
48,32,4,0,0,0,0,0,0
49,1,1,1,0,0,0,0,0.349648194853216
49,1,2,1,0,0,0,1,0.874943430069834
49,1,3,1,0,0,0,1,0.351197324693203
49,1,4,0,0,0,0,0,0
49,2,1,0,1,0,1,0,0.688463405938819
49,2,2,0,0,1,0,1,0.370164902647957
49,2,3,0,1,0,1,0,0.0377497179433703
49,2,4,0,0,0,0,0,0
49,3,1,0,1,0,0,0,0.335994826396927
49,3,2,1,0,0,0,1,0.726691992720589
49,3,3,1,0,0,1,0,0.728977212682366
49,3,4,0,0,0,0,0,0
49,4,1,0,0,1,0,0,0.79792897333391
49,4,2,0,1,0,1,0,0.174737266497687
49,4,3,0,1,0,0,1,0.0646001438144594
49,4,4,0,0,0,0,0,0
49,5,1,0,1,0,0,1,0.776852056849748
49,5,2,0,0,1,1,0,0.75572042260319
49,5,3,0,0,1,0,0,0.974940169835463
49,5,4,0,0,0,0,0,0
49,6,1,0,1,0,0,1,0.215468375943601
49,6,2,0,1,0,0,1,0.101957165636122
49,6,3,1,0,0,0,1,0.552895397180691
49,6,4,0,0,0,0,0,0
49,7,1,0,1,0,0,0,0.90603522863239
49,7,2,1,0,0,0,0,0.267899898346514
49,7,3,1,0,0,1,0,0.849743284517899
49,7,4,0,0,0,0,0,0
49,8,1,1,0,0,0,1,0.209215686656535
49,8,2,0,1,0,0,0,0.851094804471359
49,8,3,0,0,1,0,1,0.993227801751345
49,8,4,0,0,0,0,0,0
49,9,1,0,0,1,1,0,0.507481570122764
49,9,2,0,0,1,0,1,0.0682543686125427
49,9,3,1,0,0,0,1,0.5176159334369
49,9,4,0,0,0,0,0,0
49,10,1,0,0,1,0,1,0.0931751148309559
49,10,2,0,1,0,0,0,0.0567487904336303
49,10,3,1,0,0,0,1,0.199290785007179
49,10,4,0,0,0,0,0,0
49,11,1,0,0,1,1,0,0.447676197392866
49,11,2,1,0,0,0,0,0.453530390514061
49,11,3,1,0,0,1,0,0.173702692845836
49,11,4,0,0,0,0,0,0
49,12,1,1,0,0,1,0,0.253418082371354
49,12,2,1,0,0,0,1,0.332827402744442
49,12,3,0,1,0,1,0,0.288681357400492
49,12,4,0,0,0,0,0,0
49,13,1,0,0,1,1,0,0.54443607176654
49,13,2,0,1,0,0,1,0.383381687104702
49,13,3,0,1,0,0,1,0.0443645464256406
49,13,4,0,0,0,0,0,0
49,14,1,0,0,1,1,0,0.162343678995967
49,14,2,0,0,1,0,0,0.520349672762677
49,14,3,0,1,0,0,1,0.139277450274676
49,14,4,0,0,0,0,0,0
49,15,1,0,0,1,0,0,0.809808400226757
49,15,2,0,1,0,0,1,0.0722935523372144
49,15,3,0,1,0,0,1,0.628238940611482
49,15,4,0,0,0,0,0,0
49,16,1,0,1,0,0,0,0.0946537170093507
49,16,2,0,1,0,0,1,0.931740943575278
49,16,3,0,1,0,0,0,0.662638881243765
49,16,4,0,0,0,0,0,0
49,17,1,0,0,1,0,0,0.69996713870205
49,17,2,1,0,0,1,0,0.23831705795601
49,17,3,0,1,0,0,1,0.915454316651449
49,17,4,0,0,0,0,0,0
49,18,1,0,1,0,0,1,0.659435250097886
49,18,2,1,0,0,0,0,0.386171608231962
49,18,3,0,0,1,1,0,0.646761544048786
49,18,4,0,0,0,0,0,0
49,19,1,0,0,1,0,1,0.701769283041358
49,19,2,0,1,0,0,0,0.872612606966868
49,19,3,1,0,0,0,1,0.207927568117157
49,19,4,0,0,0,0,0,0
49,20,1,0,0,1,0,0,0.17931176093407
49,20,2,0,0,1,0,0,0.896760692587122
49,20,3,0,1,0,1,0,0.45303115202114
49,20,4,0,0,0,0,0,0
49,21,1,1,0,0,1,0,0.111543797887862
49,21,2,0,0,1,0,1,0.518628991441801
49,21,3,0,0,1,1,0,0.719235315918922
49,21,4,0,0,0,0,0,0
49,22,1,0,1,0,0,0,0.122293806402013
49,22,2,0,1,0,1,0,0.984323669457808
49,22,3,0,0,1,0,0,0.88122747046873
49,22,4,0,0,0,0,0,0
49,23,1,0,1,0,0,0,0.147771810181439
49,23,2,0,1,0,0,0,0.580433379858732
49,23,3,0,0,1,1,0,0.556089093210176
49,23,4,0,0,0,0,0,0
49,24,1,0,1,0,0,1,0.170029285596684
49,24,2,0,0,1,0,0,0.116635156562552
49,24,3,1,0,0,0,0,0.70918926759623
49,24,4,0,0,0,0,0,0
49,25,1,1,0,0,0,0,0.291792382253334
49,25,2,0,0,1,0,1,0.0817159586586058
49,25,3,1,0,0,1,0,0.45009305421263
49,25,4,0,0,0,0,0,0
49,26,1,0,0,1,0,0,0.372965408256277
49,26,2,1,0,0,1,0,0.504451381973922
49,26,3,1,0,0,0,0,0.0974897837731987
49,26,4,0,0,0,0,0,0
49,27,1,0,0,1,0,1,0.745783461723477
49,27,2,0,1,0,0,0,0.308747658738866
49,27,3,1,0,0,0,0,0.536209387937561
49,27,4,0,0,0,0,0,0
49,28,1,0,1,0,1,0,0.722173341782764
49,28,2,1,0,0,0,0,0.587260813685134
49,28,3,0,1,0,1,0,0.112776913214475
49,28,4,0,0,0,0,0,0
49,29,1,0,0,1,0,1,0.234571038046852
49,29,2,1,0,0,1,0,0.0347443833015859
49,29,3,0,1,0,1,0,0.354328586021438
49,29,4,0,0,0,0,0,0
49,30,1,0,0,1,0,1,0.647222646744922
49,30,2,1,0,0,0,1,0.609467238886282
49,30,3,0,1,0,1,0,0.467730070929974
49,30,4,0,0,0,0,0,0
49,31,1,0,0,1,0,1,0.305813931627199
49,31,2,1,0,0,0,0,0.302230932284147
49,31,3,1,0,0,0,1,0.994029203196988
49,31,4,0,0,0,0,0,0
49,32,1,0,0,1,1,0,0.110511020058766
49,32,2,0,0,1,1,0,0.0772918749134988
49,32,3,1,0,0,1,0,0.688554649241269
49,32,4,0,0,0,0,0,0
50,1,1,0,0,1,0,0,0.896760692587122
50,1,2,0,0,1,1,0,0.54443607176654
50,1,3,0,1,0,1,0,0.112776913214475
50,1,4,0,0,0,0,0,0
50,2,1,1,0,0,0,1,0.0763227329589427
50,2,2,0,1,0,0,1,0.101957165636122
50,2,3,1,0,0,0,0,0.349648194853216
50,2,4,0,0,0,0,0,0
50,3,1,1,0,0,1,0,0.0923397692386061
50,3,2,0,1,0,0,0,0.308747658738866
50,3,3,1,0,0,0,0,0.536209387937561
50,3,4,0,0,0,0,0,0
50,4,1,0,0,1,1,0,0.447676197392866
50,4,2,1,0,0,1,0,0.253418082371354
50,4,3,0,1,0,1,0,0.688463405938819
50,4,4,0,0,0,0,0,0
50,5,1,0,0,1,0,0,0.79792897333391
50,5,2,0,1,0,0,0,0.921326123410836
50,5,3,0,1,0,0,0,0.0946537170093507
50,5,4,0,0,0,0,0,0
50,6,1,0,1,0,0,1,0.0722935523372144
50,6,2,1,0,0,1,0,0.688554649241269
50,6,3,0,1,0,0,0,0.787423417903483
50,6,4,0,0,0,0,0,0
50,7,1,0,0,1,0,1,0.234571038046852
50,7,2,1,0,0,0,0,0.453530390514061
50,7,3,0,1,0,0,1,0.931740943575278
50,7,4,0,0,0,0,0,0
50,8,1,0,0,1,0,0,0.372965408256277
50,8,2,1,0,0,0,0,0.222817821893841
50,8,3,0,0,1,0,1,0.0245839008130133
50,8,4,0,0,0,0,0,0
50,9,1,0,0,1,0,1,0.647222646744922
50,9,2,0,0,1,1,0,0.162343678995967
50,9,3,0,0,1,0,1,0.0682543686125427
50,9,4,0,0,0,0,0,0
50,10,1,0,0,1,0,0,0.77529555791989
50,10,2,0,1,0,0,0,0.872612606966868
50,10,3,1,0,0,0,1,0.174831224605441
50,10,4,0,0,0,0,0,0
50,11,1,0,1,0,0,1,0.139277450274676
50,11,2,0,0,1,0,1,0.701769283041358
50,11,3,0,1,0,0,0,0.596397335641086
50,11,4,0,0,0,0,0,0
50,12,1,0,0,1,1,0,0.110511020058766
50,12,2,0,0,1,0,0,0.249016341986135
50,12,3,1,0,0,1,0,0.849743284517899
50,12,4,0,0,0,0,0,0
50,13,1,0,0,1,0,1,0.305813931627199
50,13,2,0,1,0,0,0,0.335994826396927
50,13,3,0,0,1,0,0,0.809808400226757
50,13,4,0,0,0,0,0,0
50,14,1,0,1,0,1,0,0.467730070929974
50,14,2,0,1,0,0,0,0.122293806402013
50,14,3,1,0,0,0,1,0.199290785007179
50,14,4,0,0,0,0,0,0
50,15,1,0,1,0,0,0,0.580433379858732
50,15,2,0,0,1,1,0,0.507481570122764
50,15,3,0,1,0,1,0,0.0377497179433703
50,15,4,0,0,0,0,0,0
50,16,1,1,0,0,1,0,0.23831705795601
50,16,2,1,0,0,1,0,0.0347443833015859
50,16,3,0,0,1,0,0,0.17931176093407
50,16,4,0,0,0,0,0,0
50,17,1,0,0,1,0,1,0.370164902647957
50,17,2,1,0,0,0,1,0.332827402744442
50,17,3,0,1,0,0,0,0.435116852866486
50,17,4,0,0,0,0,0,0
50,18,1,0,0,1,1,0,0.556089093210176
50,18,2,1,0,0,0,1,0.5176159334369
50,18,3,0,0,1,0,0,0.974940169835463
50,18,4,0,0,0,0,0,0
50,19,1,0,0,1,0,0,0.69996713870205
50,19,2,1,0,0,1,0,0.728977212682366
50,19,3,1,0,0,0,1,0.609467238886282
50,19,4,0,0,0,0,0,0
50,20,1,0,0,1,0,0,0.520349672762677
50,20,2,1,0,0,0,0,0.397879696451128
50,20,3,0,0,1,1,0,0.0224713764619082
50,20,4,0,0,0,0,0,0
50,21,1,0,0,1,0,0,0.116635156562552
50,21,2,1,0,0,0,0,0.70918926759623
50,21,3,1,0,0,0,0,0.815926771145314
50,21,4,0,0,0,0,0,0
50,22,1,0,1,0,0,1,0.0646001438144594
50,22,2,0,0,1,0,1,0.0817159586586058
50,22,3,0,1,0,0,1,0.915454316651449
50,22,4,0,0,0,0,0,0
50,23,1,0,0,1,1,0,0.250625471351668
50,23,2,0,0,1,1,0,0.75572042260319
50,23,3,0,1,0,0,0,0.851094804471359
50,23,4,0,0,0,0,0,0
50,24,1,0,0,1,0,0,0.389175177318975
50,24,2,1,0,0,0,1,0.995638309745118
50,24,3,0,1,0,1,0,0.722173341782764
50,24,4,0,0,0,0,0,0
50,25,1,0,0,1,0,0,0.614482569973916
50,25,2,1,0,0,0,1,0.874943430069834
50,25,3,1,0,0,0,0,0.386171608231962
50,25,4,0,0,0,0,0,0
50,26,1,0,1,0,1,0,0.45303115202114
50,26,2,0,0,1,0,1,0.52228964609094
50,26,3,1,0,0,0,1,0.552895397180691
50,26,4,0,0,0,0,0,0
50,27,1,1,0,0,1,0,0.111543797887862
50,27,2,1,0,0,1,0,0.689301565289497
50,27,3,1,0,0,0,1,0.351197324693203
50,27,4,0,0,0,0,0,0
50,28,1,1,0,0,1,0,0.624531211564317
50,28,2,1,0,0,0,1,0.900902218651026
50,28,3,1,0,0,0,1,0.207927568117157
50,28,4,0,0,0,0,0,0
50,29,1,0,1,0,1,0,0.288681357400492
50,29,2,0,1,0,0,1,0.170029285596684
50,29,3,0,0,1,1,0,0.646761544048786
50,29,4,0,0,0,0,0,0
50,30,1,0,1,0,0,1,0.383381687104702
50,30,2,0,1,0,0,1,0.628238940611482
50,30,3,0,1,0,0,0,0.90603522863239
50,30,4,0,0,0,0,0,0
50,31,1,0,1,0,0,1,0.215468375943601
50,31,2,1,0,0,0,1,0.209215686656535
50,31,3,0,0,1,0,0,0.88122747046873
50,31,4,0,0,0,0,0,0
50,32,1,0,1,0,1,0,0.984323669457808
50,32,2,1,0,0,0,0,0.267899898346514
50,32,3,1,0,0,0,0,0.858110398752615
50,32,4,0,0,0,0,0,0
51,1,1,0,0,1,1,0,0.219440057175234
51,1,2,1,0,0,0,1,0.994029203196988
51,1,3,0,1,0,1,0,0.688463405938819
51,1,4,0,0,0,0,0,0
51,2,1,0,0,1,0,0,0.673305671429262
51,2,2,1,0,0,0,0,0.815926771145314
51,2,3,1,0,0,1,0,0.624531211564317
51,2,4,0,0,0,0,0,0
51,3,1,0,1,0,0,1,0.628238940611482
51,3,2,0,0,1,0,0,0.17931176093407
51,3,3,1,0,0,0,0,0.453530390514061
51,3,4,0,0,0,0,0,0
51,4,1,1,0,0,0,1,0.174831224605441
51,4,2,0,1,0,1,0,0.0377497179433703
51,4,3,0,1,0,1,0,0.288681357400492
51,4,4,0,0,0,0,0,0
51,5,1,0,0,1,0,1,0.75527166808024
51,5,2,1,0,0,0,0,0.222817821893841
51,5,3,1,0,0,1,0,0.23831705795601
51,5,4,0,0,0,0,0,0
51,6,1,1,0,0,0,0,0.649861947167665
51,6,2,0,0,1,1,0,0.646761544048786
51,6,3,0,1,0,0,1,0.139277450274676
51,6,4,0,0,0,0,0,0
51,7,1,0,1,0,1,0,0.984323669457808
51,7,2,0,1,0,0,1,0.170029285596684
51,7,3,0,1,0,0,0,0.662638881243765
51,7,4,0,0,0,0,0,0
51,8,1,1,0,0,0,1,0.351197324693203
51,8,2,1,0,0,1,0,0.689301565289497
51,8,3,0,0,1,0,1,0.370164902647957
51,8,4,0,0,0,0,0,0
51,9,1,1,0,0,1,0,0.504451381973922
51,9,2,0,0,1,0,0,0.389175177318975
51,9,3,0,1,0,0,1,0.931740943575278
51,9,4,0,0,0,0,0,0
51,10,1,0,0,1,0,0,0.77529555791989
51,10,2,0,0,1,0,1,0.0931751148309559
51,10,3,0,0,1,1,0,0.54443607176654
51,10,4,0,0,0,0,0,0
51,11,1,1,0,0,0,0,0.858110398752615
51,11,2,0,0,1,0,1,0.450073560234159
51,11,3,0,0,1,0,1,0.305813931627199
51,11,4,0,0,0,0,0,0
51,12,1,0,1,0,0,0,0.851094804471359
51,12,2,0,1,0,0,1,0.215468375943601
51,12,3,0,0,1,1,0,0.0224713764619082
51,12,4,0,0,0,0,0,0
51,13,1,0,0,1,1,0,0.447676197392866
51,13,2,0,1,0,0,0,0.122293806402013
51,13,3,0,1,0,0,0,0.596397335641086
51,13,4,0,0,0,0,0,0
51,14,1,0,0,1,0,0,0.372965408256277
51,14,2,0,1,0,1,0,0.45303115202114
51,14,3,0,1,0,1,0,0.197218686342239
51,14,4,0,0,0,0,0,0
51,15,1,0,0,1,0,0,0.974940169835463
51,15,2,1,0,0,1,0,0.45009305421263
51,15,3,0,1,0,0,0,0.580433379858732
51,15,4,0,0,0,0,0,0
51,16,1,0,0,1,1,0,0.556089093210176
51,16,2,0,1,0,1,0,0.305947362678126
